number,value,state,params_add_group_dummies,params_family,params_feature_subset,params_isotonic,params_lgbm_alpha,params_lgbm_colsample,params_lgbm_lambda,params_lgbm_lr,params_lgbm_max_depth,params_lgbm_min_child,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_subsample,params_lr_C,params_lr_class_weight_balanced,params_lr_penalty,params_scaler,params_xgb_alpha,params_xgb_colsample,params_xgb_gamma,params_xgb_lambda,params_xgb_lr,params_xgb_max_depth,params_xgb_min_child,params_xgb_n_estimators,params_xgb_subsample,user_attrs_elapsed_sec,user_attrs_n_features,user_attrs_pooled_auroc,user_attrs_pruned_reason,user_attrs_weighted_auroc
561,0.7754088704894657,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.1588960410300197,0.5849096488902653,4.189456362818271,0.0030512496851025396,0.0026356300606047425,3.0,1.0,185.0,0.7870556595162548,0.4096674919128418,52,0.8013998372964091,,0.7754088704894657
562,0.7767382290791067,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004584500135950282,0.5691748748854154,0.5398028321741456,0.0020712990861185905,0.015775223843685907,3.0,1.0,171.0,0.9321577879971876,0.3796212673187256,52,0.8033671614297697,,0.7767382290791067
563,0.7746615390158288,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.004793800091313676,0.5606227436909847,0.5587830363450547,0.0021310318952195806,0.022693122977317973,3.0,3.0,151.0,0.9445565888378848,0.64143967628479,131,0.8025635221323439,,0.7746615390158288
564,0.7756449881888436,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0036932312562289993,0.5446996501131086,0.5089329701236837,0.0019285121380443117,0.018729837030225873,3.0,1.0,135.0,0.9586983415416664,0.32561254501342773,52,0.804758002842321,,0.7756449881888436
565,0.7765120207324924,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.006505544675436885,0.5705161940343573,0.5712227615079943,0.002434803240127443,0.016490707713500072,3.0,1.0,168.0,0.9386090357355068,0.36945080757141113,52,0.8036248472617675,,0.7765120207324924
566,0.7418382291100585,COMPLETE,False,lgbm,oof+timing,False,0.002319140053294443,0.903792806917763,0.011688060819442105,0.11925557314703661,11.0,75.0,477.0,42.0,0.9043330486190557,,,,standard,,,,,,,,,,2.372433662414551,52,0.7697413672881708,,0.7418382291100585
567,0.7763060155602649,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.00646173846827114,0.5709423024122333,0.6208012373384095,0.0026373926173508624,0.017486056039950324,3.0,2.0,166.0,0.9339397162265269,0.3755669593811035,52,0.8034034707507138,,0.7763060155602649
568,0.772978663652541,COMPLETE,False,xgb,oof+hand+graph,True,,,,,,,,,,,,,standard,0.006913020822888938,0.9828339428362032,0.7112939430873412,0.0030863102247977643,0.027023454057184988,3.0,5.0,112.0,0.9119218079039045,0.943897008895874,49,0.8012764591696694,,0.772978663652541
569,0.7757268251201541,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004332941656056722,0.5777885955779745,0.5692686774230455,0.002506742884165925,0.021313301961183972,3.0,1.0,147.0,0.9355106216519061,0.33545851707458496,52,0.80331193553062,,0.7757268251201541
570,0.7748654645084856,COMPLETE,False,xgb,oof_only,False,,,,,,,,,,,,,standard,0.005111058583095045,0.5729548437822827,0.7508763570785828,0.0037744023016841616,0.01650626588366618,3.0,1.0,161.0,0.9182330756154016,0.1776881217956543,6,0.8019453178473817,,0.7748654645084856
571,0.7703388178125272,COMPLETE,False,lr,oof+timing,False,,,,,,,,,,3.319917800318815,False,l1,standard,,,,,,,,,,1.252821922302246,52,0.7974062323609478,,0.7703388178125272
572,0.7757805192109244,COMPLETE,True,xgb,oof+ng,False,,,,,,,,,,,,,standard,0.006749427664533339,0.5881297519523329,0.5124664201051434,0.002180943324464688,0.018702076144889956,3.0,4.0,134.0,0.8990698074375466,0.6436104774475098,237,0.8044854990240623,,0.7757805192109244
573,0.7766676467296207,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004231733835140884,0.5629195597088679,0.8359223131424597,0.002730427064323307,0.01620894533875274,3.0,1.0,154.0,0.9295618443702236,0.3501145839691162,52,0.803520543351385,,0.7766676467296207
574,0.7758533306237823,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004669266938275049,0.5736683445835494,0.927260080374632,0.0036816797803274647,0.0201861484214079,3.0,1.0,125.0,0.9268040259681941,0.29693174362182617,52,0.8028856819683918,,0.7758533306237823
575,0.7757793397077464,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.005789410568813226,0.5908010614533774,3.779530147425481,0.002895410037001265,0.016774536543035335,3.0,2.0,149.0,0.9079750239949227,0.34154510498046875,52,0.8028804273633349,,0.7757793397077464
576,0.7759740424780549,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.005406947265806498,0.6115547643573234,0.622432841282059,0.0025936400224920793,0.023941970820152873,3.0,1.0,143.0,0.9391626988987913,0.3330988883972168,52,0.8034103542833386,,0.7759740424780549
577,0.7695161875020536,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004033596232946108,0.5601516641145864,0.856224242805689,0.0032096495300115344,0.018399647074811173,7.0,1.0,102.0,0.9225490034319089,0.802011251449585,52,0.7995423344087408,,0.7695161875020536
578,0.7756099164743424,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0032991616776847418,0.5317592736889805,0.4944729343167293,0.0022748981670425413,0.01595492263261206,3.0,1.0,158.0,0.6990484959127001,0.3629417419433594,52,0.8026849560552125,,0.7756099164743424
579,0.7652375439392406,COMPLETE,False,xgb,oof+hand,False,,,,,,,,,,,,,standard,0.0035005936554566015,0.5820476386188024,0.4135227230811022,0.0029547398555469554,0.02004377398089892,9.0,2.0,166.0,0.9437435923824522,1.424661636352539,34,0.7950406091642623,,0.7652375439392406
580,0.7756078834987119,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0030389886019551097,0.5649314477389596,0.6952428503132422,0.00441978966592398,0.01287495709856443,3.0,1.0,132.0,0.9291434979722301,0.3168759346008301,52,0.802410192756779,,0.7756078834987119
581,0.7761600136142145,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.002627455974758691,0.6037905916824227,0.4565628073417283,0.002313646100112335,0.016709575486965278,3.0,1.0,153.0,0.5038261102035168,0.3756697177886963,52,0.8049824270243078,,0.7761600136142145
582,0.7746524466752526,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.005148942556774639,0.6539169497749061,0.5757423315793875,0.0019413317129076415,0.021623130341024907,3.0,1.0,171.0,0.8876403151282742,0.39237332344055176,52,0.8028776424226546,,0.7746524466752526
583,0.7749479559702313,COMPLETE,False,xgb,all,False,,,,,,,,,,,,,standard,0.531921317620454,0.62563193414799,0.27123447005443097,0.002507680653220817,0.01545547511803992,3.0,1.0,140.0,0.915001847285349,1.2694671154022217,362,0.8021931775679229,,0.7749479559702313
584,0.7759092204777964,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004033019141997114,0.5901144940115299,0.5647433829451505,0.0019024503116353076,0.01339048613097772,3.0,2.0,118.0,0.9516854750011016,0.28365659713745117,52,0.8025913715391464,,0.7759092204777964
585,0.7765340805506361,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.008569220140872118,0.5492385559395235,2.5154977657775426,0.0021777696028897854,0.018032495258336417,3.0,3.0,161.0,0.9326237136157732,0.35877275466918945,52,0.8035788694675182,,0.7765340805506361
586,0.7764936063643288,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.010221373710893053,0.5208128093028088,2.4015450523381827,0.0017377191002358086,0.018082947905841973,3.0,3.0,174.0,0.9349678533748337,0.38129210472106934,52,0.8036809138977263,,0.7764936063643288
587,0.775896336134398,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0067945466850025,0.4907940909879711,2.232834327393096,0.0021043336162522752,0.02354495378199857,3.0,3.0,180.0,0.9331947143963472,0.38820910453796387,52,0.8036840141147099,,0.775896336134398
588,0.775863475293381,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.010239409529073155,0.5126605561071534,3.5234052032544376,0.0027930008375462436,0.01991052270989558,3.0,3.0,192.0,0.9209628986504799,0.4155557155609131,52,0.8034925363064309,,0.775863475293381
589,0.7722945150118127,COMPLETE,False,xgb,oof+timing,True,,,,,,,,,,,,,standard,0.01084219510918588,0.5112685992476693,2.421077400799119,0.001763235529227128,0.018473897989849823,4.0,3.0,172.0,0.9057222254270622,1.7914214134216309,52,0.8009384304263492,,0.7722945150118127
590,0.7718611682546112,COMPLETE,True,lgbm,oof+timing,False,4.5006821412848685,0.8083697515963864,2.4233395275553895,0.0035681111259918043,0.0,91.0,550.0,159.0,0.5555015346444281,,,,none,,,,,,,,,,2.0232369899749756,52,0.801779745242034,,0.7718611682546112
591,0.7757004436974227,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.007611710768002943,0.5267997072696464,2.651330630724475,0.002185072375873491,0.021486870985446084,3.0,3.0,190.0,0.9408781440575376,0.4086484909057617,52,0.8037241067512952,,0.7757004436974227
592,0.7488799593654296,COMPLETE,False,xgb,oof_minus_roberta,False,,,,,,,,,,,,,standard,0.00799984135389345,0.5109889758210914,0.7824357786368957,0.001827455132047653,0.017406944792806404,3.0,3.0,167.0,0.9307157078351384,0.19134044647216797,5,0.7759493678867755,,0.7488799593654296
593,0.7736270435995697,COMPLETE,False,xgb,oof+ph,False,,,,,,,,,,,,,standard,0.014529936150997846,0.5036574748751895,2.521732938220524,0.002669275334441384,0.026568104337757643,3.0,3.0,179.0,0.9142442463933378,0.34890270233154297,42,0.8018578812192323,,0.7736270435995697
594,0.7761106729551039,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.009495563022612383,0.5305711664012693,0.9741230543462347,0.001693460257442826,0.014504839887830826,3.0,3.0,201.0,0.9398287573632477,0.4324193000793457,52,0.8033801403042605,,0.7761106729551039
595,0.7759462314940693,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.009325778802585599,0.5406714211723852,2.345981099545483,0.0021038728990102587,0.018764642391457257,3.0,3.0,163.0,0.9235697947028048,0.3597884178161621,52,0.803238528697973,,0.7759462314940693
596,0.7765840027672729,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.005109097579673059,0.5396712208474921,3.1689632680772672,0.003414817259467412,0.015994251096062888,3.0,3.0,174.0,0.9322467897057088,0.3894028663635254,52,0.8035641565733586,,0.7765840027672729
597,0.7763028464828065,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.006097989944659633,0.5183859729776131,1.9044402465978085,0.0030512648878510736,0.015717687860562053,3.0,3.0,195.0,0.9334578205816719,0.41622424125671387,52,0.803425855368257,,0.7763028464828065
598,0.7763996995594964,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.00581895220504131,0.5363568409831787,3.161688413851601,0.003226045169384709,0.01223935870274376,3.0,3.0,185.0,0.9196433860430183,0.40463781356811523,52,0.8030855671447622,,0.7763996995594964
599,0.7745460558468502,COMPLETE,True,lr,oof+hand+graph,False,,,,,,,,,,0.012544674150423344,False,l2,standard,,,,,,,,,,0.06814169883728027,49,0.8034776657741194,,0.7745460558468502
600,0.7619335523755746,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.008128999927606245,0.5229427223339469,3.793047800873835,0.004006029543065759,0.15761644047560242,3.0,3.0,209.0,0.7727710518490506,0.6285014152526855,131,0.7910960296939833,,0.7619335523755746
601,0.7763794985792978,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.012174891557334956,0.4999633539495665,3.318703613551217,0.0036196774707657605,0.01708222653545587,3.0,3.0,177.0,0.9448710663818267,0.38283324241638184,52,0.8034835509317834,,0.7763794985792978
602,0.7758151361464336,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.01793224105737192,0.5424790771125266,3.165813385267967,0.0026730139303612456,0.020391661075774475,3.0,3.0,173.0,0.9084443099230678,0.3777124881744385,52,0.8034283250326337,,0.7758151361464336
603,0.775935179610658,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.006692665854441494,0.5538875917775914,3.555856084162337,0.0034992031216478886,0.013468314714917782,3.0,4.0,192.0,0.9292084164335336,0.4040861129760742,52,0.8030257697392129,,0.775935179610658
604,0.7740287420767232,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.007959987561825211,0.5381436739635371,2.050810604542071,0.002584054282660232,0.015150007658620176,4.0,4.0,162.0,0.9380340811852256,0.48941802978515625,52,0.8021509830893148,,0.7740287420767232
605,0.7738603320372193,COMPLETE,False,xgb,oof_only,False,,,,,,,,,,,,,standard,0.005597841039411929,0.5264096988952881,3.9460061773687887,0.002220186950822909,0.023481719130125558,3.0,3.0,179.0,0.6404097407587251,0.1913137435913086,6,0.8016658779504476,,0.7738603320372193
606,0.7752754140392663,COMPLETE,False,xgb,oof+ng,False,,,,,,,,,,,,,standard,0.0051578915820308865,0.5561732791994356,1.9393798757015945,0.0024500107593374244,0.017884435018626955,3.0,3.0,203.0,0.9530394468366438,0.9251625537872314,237,0.802553853659039,,0.7752754140392663
607,0.7757339705599647,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.010002547133526924,0.5423583092532283,2.981270228238291,0.00438996392170774,0.014832218991452588,3.0,3.0,235.0,0.9215494849157556,0.516664981842041,52,0.8052846719071893,,0.7757339705599647
608,0.7747013905784855,COMPLETE,False,xgb,oof+timing,True,,,,,,,,,,,,,standard,0.00469717874949453,0.5464611949457412,2.7183081522836106,0.0018998963813972973,0.010765173950221182,3.0,3.0,222.0,0.9011120064372745,1.7498538494110107,52,0.8019133698486349,,0.7747013905784855
609,0.7760618694007884,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.008553611563154056,0.5178253850339477,2.1589148296775393,0.0030009489034093155,0.019652488639311325,3.0,10.0,158.0,0.9294563448576849,0.35699939727783203,52,0.8034451397688163,,0.7760618694007884
610,0.7763782388985442,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.006412620581792598,0.5507746668586795,1.2548339914787205,0.0022218580194266163,0.016473271402992384,3.0,2.0,186.0,0.944024089407666,0.41797900199890137,52,0.80374848811876,,0.7763782388985442
611,0.7758182015206375,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004657634450252189,0.5640114840060138,2.8988114822276594,0.0017161348745107679,0.013304736411447825,3.0,2.0,168.0,0.9114840058684112,0.38176417350769043,52,0.8026531656946173,,0.7758182015206375
612,0.7760003507683956,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.006132705196570471,0.5344272019399525,2.5862458446609327,0.0020397145732903264,0.02129946430564479,3.0,2.0,178.0,0.9350362569639225,0.38996219635009766,52,0.8037032985152692,,0.7760003507683956
613,0.761688176815938,COMPLETE,False,lgbm,oof+hand,False,0.377758259550696,0.3005224416890078,0.001017207372695912,0.05709186160008365,7.0,80.0,230.0,238.0,0.6560623766044474,,,,standard,,,,,,,,,,0.8157103061676025,34,0.7914674251794159,,0.761688176815938
614,0.7759115642496571,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.012701798772645583,0.5710232652921675,1.4919140690034278,0.0016440796168042927,0.017753836533892522,3.0,3.0,156.0,0.7321702631058571,0.38046765327453613,52,0.8033435157070129,,0.7759115642496571
615,0.7760686237519535,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004507922563753284,0.5493018085614421,2.8756253606266173,0.002349488021445601,0.011808775595851983,3.0,3.0,195.0,0.9524266061408931,0.44463467597961426,52,0.8049232076253148,,0.7760686237519535
616,0.7756278327314431,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,2.887907467550981,0.5817535138353852,0.880219375441567,0.003250944358696462,0.014577844812467744,3.0,2.0,172.0,0.9197712815281187,0.40046048164367676,52,0.8026946245285174,,0.7756278327314431
617,0.7756970008115955,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.007253248127704615,0.46654231592747736,3.3571644858548018,0.0019364847070483548,0.016376019140620326,3.0,9.0,158.0,0.9285191344940038,0.3473067283630371,52,0.802722579027421,,0.7756970008115955
618,0.766137872308337,COMPLETE,False,lr,all,False,,,,,,,,,,0.0024936425007935996,True,l2,standard,,,,,,,,,,7.693724870681763,362,0.7903880767546466,,0.766137872308337
619,0.772172822985582,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.003499876531584247,0.4815992297203559,3.6682346510898896,0.002768716988682748,0.018696314408044045,6.0,2.0,210.0,0.9607739098759395,0.8913478851318359,52,0.8011264401952906,,0.772172822985582
620,0.7745865698988879,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004022715045499243,0.5646699133788975,2.519231751858303,0.0015803943418338864,0.0014198988457058469,3.0,8.0,189.0,0.9455848007281678,0.41580843925476074,52,0.8004089764208004,,0.7745865698988879
621,0.7752236077235678,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,none,0.00521578961990098,0.5046043266503791,1.8421648480849533,0.0023467717248927497,0.013299897366298377,3.0,2.0,269.0,0.8930178458237952,0.5505790710449219,52,0.8029401196767829,,0.7752236077235678
622,0.7762594360617955,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0014249162393401428,0.5308150075121808,0.741353229403469,0.0018380209034437065,0.015756247482119342,3.0,2.0,172.0,0.9183335190774338,0.3889315128326416,52,0.8032176679158964,,0.7762594360617955
623,0.7491701310525687,COMPLETE,True,xgb,oof_minus_roberta,False,,,,,,,,,,,,,standard,0.008904148767403254,0.5535560615583082,3.1102277386107535,0.001554965564053991,0.022761802675650207,3.0,3.0,149.0,0.9382264672829357,0.19236469268798828,5,0.7805673249951159,,0.7491701310525687
624,0.7727093992174442,COMPLETE,False,xgb,oof+ph,False,,,,,,,,,,,,,standard,0.0019611440229539935,0.5979486533263494,3.029421370624259,0.003570327908152595,0.014338668076881384,3.0,1.0,377.0,0.6600587628513801,0.7100481986999512,42,0.8014837533391702,,0.7727093992174442
625,0.7764048195796804,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0040051982611383295,0.5779403548371929,3.9509632867625135,0.0021051474054192224,0.019485410485291583,3.0,1.0,164.0,0.9256314823594476,0.36681270599365234,52,0.8036879550685027,,0.7764048195796804
626,0.7763795630125466,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.005666826794689924,0.5639654003586967,0.8679942922089862,0.002629589389664448,0.01657799426177671,3.0,1.0,181.0,0.9391902226279907,0.3936326503753662,52,0.8035612665405771,,0.7763795630125466
627,0.7757169855444865,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.003138999383077426,0.5901408246122952,0.6396866398832564,0.0018171375119813823,0.013133253440149935,3.0,2.0,203.0,0.9109434602884849,0.45364832878112793,52,0.8028507388447625,,0.7757169855444865
628,0.7715327841950511,COMPLETE,False,xgb,oof+timing,True,,,,,,,,,,,,,standard,0.0022092262122188865,0.6097753897985776,1.644301794565587,0.005186803933312606,0.017682995193165497,4.0,1.0,348.0,0.9543942005043476,3.467756986618042,52,0.800895763033286,,0.7715327841950511
629,0.7756815877012952,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0025262651432106987,0.6998943752884428,4.242109400813024,0.00151656817749406,0.015053622793006548,3.0,1.0,148.0,0.9266997793876569,0.36143040657043457,52,0.802746540026481,,0.7756815877012952
630,0.7748747169273165,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.027272261703980477,0.5749633512232115,1.088021032728503,0.0021329747539511135,0.010779265184501301,3.0,3.0,187.0,0.9344048809770936,0.8019423484802246,131,0.8021126244723982,,0.7748747169273165
631,0.7750526537030822,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.007493171931951025,0.5501609014359907,2.091186064731628,0.002856379019887139,0.012131747942730009,3.0,2.0,543.0,0.9469871273964556,1.09739351272583,52,0.8053370603196083,,0.7750526537030822
