variant,clf,group,auroc,auprc,ece,accuracy,accuracy_at_80,accuracy_at_90,prr,n_samples
ULTRA_ALL-gnn,rf,math500_llama8b,0.8659106648199447,0.9046655673800004,0.08560517632406246,0.805668016194332,0.7316455696202532,0.668918918918919,,494
ULTRA_ALL-gnn,rf,math500_qwen7b,0.9229997189770766,0.9588612795814487,0.11208080946801895,0.8857715430861723,0.8671679197994987,0.7906458797327395,,499
ULTRA_ALL-gnn,xgb,arc_challenge_llama8b,0.6435888159931689,0.7738294998554208,0.09331611592852039,0.634417808219178,0.6980728051391863,0.6784015223596574,,1168
ULTRA_ALL-gnn,xgb,arc_challenge_qwen7b,0.7128663101604278,0.8510589231959208,0.07457514921355148,0.6995708154506438,0.7714592274678111,0.7423664122137404,,1165
ULTRA_ALL-gnn,xgb,gpqa_diamond_llama8b,0.6712866712866712,0.6417399213723876,0.1374180253260035,0.6772486772486772,0.44370860927152317,0.4294117647058823,,189
ULTRA_ALL-gnn,xgb,gpqa_diamond_qwen7b,0.7479157525230364,0.7101572464641465,0.09527641409658828,0.7135416666666666,0.5098039215686274,0.4883720930232558,,192
ULTRA_ALL-gnn,xgb,gsm8k_llama8b,0.7594515176655434,0.7281845060537158,0.07137890909766671,0.6944655041698257,0.5289099526066351,0.4903117101937658,,1319
ULTRA_ALL-gnn,xgb,gsm8k_qwen7b,0.8421489051705873,0.9101805345804438,0.08052524086017278,0.7776934749620638,0.7808349146110057,0.7268128161888702,,1318
ULTRA_ALL-gnn,xgb,math500_llama8b,0.8740477839335179,0.9106267406708026,0.03538515875568456,0.805668016194332,0.7417721518987341,0.6756756756756757,,494
ULTRA_ALL-gnn,xgb,math500_qwen7b,0.9311895298887952,0.9615016273684616,0.048525645977113854,0.8957915831663327,0.8796992481203008,0.7973273942093542,,499
ULTRA_ALL-text,lr,arc_challenge_llama8b,0.6219873480841245,0.7409872212019236,0.10608278337815435,0.6190068493150684,0.6905781584582441,0.6745956232159848,,1168
ULTRA_ALL-text,lr,arc_challenge_qwen7b,0.6980641711229946,0.8227751822972251,0.1207056368266328,0.6978540772532189,0.7714592274678111,0.7404580152671756,,1165
ULTRA_ALL-text,lr,gpqa_diamond_llama8b,0.630977130977131,0.5017028669441439,0.222793121441076,0.6137566137566137,0.46357615894039733,0.4235294117647059,,189
ULTRA_ALL-text,lr,gpqa_diamond_qwen7b,0.6887889425186484,0.59634307472797,0.18169375450120004,0.6458333333333334,0.49019607843137253,0.48255813953488375,,192
ULTRA_ALL-text,lr,gsm8k_llama8b,0.7481843167608304,0.7041303932841125,0.06217639887644723,0.6853677028051555,0.5232227488151658,0.481044650379107,,1319
ULTRA_ALL-text,lr,gsm8k_qwen7b,0.8029751737523443,0.8821952491353829,0.11494055426749965,0.7405159332321699,0.7590132827324478,0.7166947723440135,,1318
ULTRA_ALL-text,lr,math500_llama8b,0.8090547091412742,0.8250454567861988,0.0788425618116845,0.7469635627530364,0.7240506329113924,0.6734234234234234,,494
ULTRA_ALL-text,lr,math500_qwen7b,0.8149062587819663,0.8970699271471161,0.06744236824121246,0.8016032064128257,0.8170426065162907,0.7639198218262806,,499
ULTRA_ALL-text,rf,arc_challenge_llama8b,0.6388207188973735,0.7662324722181777,0.03458899804327176,0.6558219178082192,0.6937901498929336,0.6736441484300666,,1168
ULTRA_ALL-text,rf,arc_challenge_qwen7b,0.7018039215686274,0.8328752708332102,0.07088860302779808,0.721030042918455,0.7628755364806867,0.7452290076335878,,1165
ULTRA_ALL-text,rf,gpqa_diamond_llama8b,0.6739431739431739,0.6296617564232576,0.06613678768986747,0.6507936507936508,0.47019867549668876,0.4235294117647059,,189
ULTRA_ALL-text,rf,gpqa_diamond_qwen7b,0.7664545853444494,0.7286415188948218,0.050005746733707675,0.6927083333333334,0.5163398692810458,0.48255813953488375,,192
ULTRA_ALL-text,rf,gsm8k_llama8b,0.7270009594037792,0.695047175024663,0.04484098152150884,0.6770280515542078,0.5118483412322274,0.4818871103622578,,1319
ULTRA_ALL-text,rf,gsm8k_qwen7b,0.7930300263930923,0.8845472028718697,0.11238595318721892,0.7298937784522003,0.75426944971537,0.7209106239460371,,1318
ULTRA_ALL-text,rf,math500_llama8b,0.7863919667590028,0.8594158328838434,0.08403560009441875,0.7064777327935222,0.6886075949367089,0.6531531531531531,,494
ULTRA_ALL-text,rf,math500_qwen7b,0.8521819422698622,0.930156778122134,0.11158441332633605,0.7915831663326653,0.8170426065162907,0.7661469933184856,,499
ULTRA_ALL-text,xgb,arc_challenge_llama8b,0.6118775482268741,0.7574075195694913,0.09350326612642777,0.6292808219178082,0.6766595289079229,0.6764985727878211,,1168
ULTRA_ALL-text,xgb,arc_challenge_qwen7b,0.6889732620320855,0.8388637341691434,0.09086239381409511,0.6901287553648069,0.759656652360515,0.7433206106870229,,1165
ULTRA_ALL-text,xgb,gpqa_diamond_llama8b,0.6287826287826288,0.5994463258894237,0.16570140175008902,0.6137566137566137,0.4304635761589404,0.4176470588235294,,189
ULTRA_ALL-text,xgb,gpqa_diamond_qwen7b,0.7329969284774024,0.7088330787385071,0.13429361247108318,0.7083333333333334,0.5098039215686274,0.47674418604651164,,192
ULTRA_ALL-text,xgb,gsm8k_llama8b,0.7315337946505128,0.6910331534022678,0.07100233563431699,0.6762699014404853,0.5184834123222749,0.4886267902274642,,1319
ULTRA_ALL-text,xgb,gsm8k_qwen7b,0.79052150553104,0.8855420096553386,0.07877123226837025,0.7268588770864947,0.7609108159392789,0.7192242833052277,,1318
ULTRA_ALL-text,xgb,math500_llama8b,0.8198580332409973,0.8575020569867076,0.05135531360396611,0.7469635627530364,0.7189873417721518,0.6779279279279279,,494
ULTRA_ALL-text,xgb,math500_qwen7b,0.8856638162913004,0.9539351908975786,0.049811685138675066,0.8156312625250501,0.8295739348370927,0.7906458797327395,,499
ULTRA_ALL-probe,lr,arc_challenge_llama8b,0.6454693300220643,0.7530196643258245,0.11189757223398174,0.6386986301369864,0.7034261241970021,0.6831588962892483,,1168
ULTRA_ALL-probe,lr,arc_challenge_qwen7b,0.6963565062388593,0.8222956728873796,0.09603224168515356,0.711587982832618,0.7746781115879828,0.7452290076335878,,1165
ULTRA_ALL-probe,lr,gpqa_diamond_llama8b,0.6605451605451604,0.5230923375816634,0.21944492491272127,0.6349206349206349,0.46357615894039733,0.4294117647058823,,189
ULTRA_ALL-probe,lr,gpqa_diamond_qwen7b,0.747367266344888,0.6865773975737807,0.12963711077355528,0.6875,0.5098039215686274,0.47674418604651164,,192
ULTRA_ALL-probe,lr,gsm8k_llama8b,0.7521957369101637,0.6825112441580026,0.07340547835300419,0.6914329037149356,0.5270142180094787,0.4869418702611626,,1319
ULTRA_ALL-probe,lr,gsm8k_qwen7b,0.8446312683594169,0.9041936968682386,0.11656330014875647,0.7738998482549317,0.7884250474383302,0.7259696458684655,,1318
ULTRA_ALL-probe,lr,math500_llama8b,0.8429882271468143,0.8798878449378383,0.043327506459112104,0.7854251012145749,0.7215189873417721,0.6734234234234234,,494
ULTRA_ALL-probe,lr,math500_qwen7b,0.8745232646834477,0.9298210231966544,0.06628904008701245,0.8517034068136272,0.8446115288220551,0.779510022271715,,499
ULTRA_ALL-probe,rf,arc_challenge_llama8b,0.6445893667849728,0.7615157523644083,0.049619690636300465,0.6446917808219178,0.6991434689507494,0.6850618458610847,,1168
ULTRA_ALL-probe,rf,arc_challenge_qwen7b,0.7141247771836007,0.8436993075036241,0.05991874122312657,0.7407725321888412,0.778969957081545,0.7480916030534351,,1165
ULTRA_ALL-probe,rf,gpqa_diamond_llama8b,0.6920766920766921,0.653437451509926,0.0627356404586444,0.671957671957672,0.44370860927152317,0.4294117647058823,,189
ULTRA_ALL-probe,rf,gpqa_diamond_qwen7b,0.7735849056603774,0.7154648786554567,0.06259731509877992,0.734375,0.5228758169934641,0.48255813953488375,,192
ULTRA_ALL-probe,rf,gsm8k_llama8b,0.7554632715205392,0.696124963510016,0.03162914824652979,0.6944655041698257,0.5251184834123223,0.489469250210615,,1319
ULTRA_ALL-probe,rf,gsm8k_qwen7b,0.8417199193297358,0.9139607602919972,0.10965667359180442,0.7731411229135053,0.7808349146110057,0.7242833052276559,,1318
ULTRA_ALL-probe,rf,math500_llama8b,0.8588469529085871,0.9007919037630302,0.07867672167688249,0.7935222672064778,0.7341772151898734,0.668918918918919,,494
ULTRA_ALL-probe,rf,math500_qwen7b,0.9218154080854309,0.9544310859529287,0.1166597565035065,0.8837675350701403,0.8721804511278195,0.7906458797327395,,499
ULTRA_ALL-probe,xgb,arc_challenge_llama8b,0.6315414674527672,0.7539878580186683,0.10288977945121389,0.627568493150685,0.6948608137044968,0.6803044719314938,,1168
ULTRA_ALL-probe,xgb,arc_challenge_qwen7b,0.6870802139037433,0.8335142262194273,0.07768140413154859,0.7030042918454935,0.7618025751072961,0.7366412213740458,,1165
ULTRA_ALL-probe,xgb,gpqa_diamond_llama8b,0.7371217371217371,0.681857023065401,0.11882101181677723,0.6878306878306878,0.4768211920529801,0.43529411764705883,,189
ULTRA_ALL-probe,xgb,gpqa_diamond_qwen7b,0.7388108819657744,0.7013403267403173,0.11626477658865046,0.7291666666666666,0.49673202614379086,0.45930232558139533,,192
ULTRA_ALL-probe,xgb,gsm8k_llama8b,0.7397698357890053,0.6845897375047196,0.09086437609718886,0.6777862016679302,0.5317535545023697,0.489469250210615,,1319
ULTRA_ALL-probe,xgb,gsm8k_qwen7b,0.8326981378352434,0.9036971339836859,0.0967733296071079,0.7685887708649469,0.7817836812144212,0.7217537942664418,,1318
ULTRA_ALL-probe,xgb,math500_llama8b,0.863659972299169,0.8994308940599844,0.04994415247300072,0.7935222672064778,0.7367088607594937,0.6756756756756757,,494
ULTRA_ALL-probe,xgb,math500_qwen7b,0.932413986912361,0.9636395219942605,0.05282102605675107,0.8817635270541082,0.8847117794486216,0.799554565701559,,499
ULTRA_ALL-shapelet,lr,arc_challenge_llama8b,0.6580234722045687,0.7670645134026953,0.1049537045345622,0.646404109589041,0.7044967880085653,0.6784015223596574,,1168
ULTRA_ALL-shapelet,lr,arc_challenge_qwen7b,0.7229376114081997,0.839261032908168,0.10802140919657859,0.7175965665236052,0.778969957081545,0.7452290076335878,,1165
ULTRA_ALL-shapelet,lr,gpqa_diamond_llama8b,0.6636636636636637,0.5437608879882609,0.2048029793184941,0.6243386243386243,0.45695364238410596,0.43529411764705883,,189
ULTRA_ALL-shapelet,lr,gpqa_diamond_qwen7b,0.7380430013163668,0.6665216865371807,0.1432540437988858,0.6666666666666666,0.5098039215686274,0.48255813953488375,,192
ULTRA_ALL-shapelet,lr,gsm8k_llama8b,0.7698230433029444,0.725416474401037,0.06456186458570114,0.7005307050796058,0.5345971563981042,0.4877843302443134,,1319
ULTRA_ALL-shapelet,lr,gsm8k_qwen7b,0.8475661592949985,0.9071813736359142,0.12813501972264826,0.7701062215477997,0.7855787476280834,0.7268128161888702,,1318
ULTRA_ALL-shapelet,lr,math500_llama8b,0.8555228531855956,0.8887902389981467,0.042795953536884396,0.7854251012145749,0.7316455696202532,0.6756756756756757,,494
ULTRA_ALL-shapelet,lr,math500_qwen7b,0.880103577020354,0.9320742517685394,0.06671226179809356,0.845691382765531,0.849624060150376,0.7839643652561247,,499
ULTRA_ALL-shapelet,rf,arc_challenge_llama8b,0.6624232883900257,0.7730879595381943,0.04893142724256606,0.6549657534246576,0.69593147751606,0.6831588962892483,,1168
ULTRA_ALL-shapelet,rf,arc_challenge_qwen7b,0.7298395721925134,0.8547240554900881,0.05976471559428352,0.7424892703862661,0.778969957081545,0.7480916030534351,,1165
ULTRA_ALL-shapelet,rf,gpqa_diamond_llama8b,0.6732501732501733,0.6461407533350767,0.06031318919526204,0.671957671957672,0.4503311258278146,0.4235294117647059,,189
ULTRA_ALL-shapelet,rf,gpqa_diamond_qwen7b,0.7767661254936375,0.7426493516392044,0.060332030329542846,0.7552083333333334,0.5098039215686274,0.4883720930232558,,192
ULTRA_ALL-shapelet,rf,gsm8k_llama8b,0.7699331198235068,0.7330109143746577,0.030712141072867592,0.7058377558756633,0.5298578199052133,0.493681550126369,,1319
ULTRA_ALL-shapelet,rf,gsm8k_qwen7b,0.8477021791957562,0.9154318584542989,0.12204291690734521,0.7647951441578149,0.7827324478178368,0.7318718381112985,,1318
ULTRA_ALL-shapelet,rf,math500_llama8b,0.8695983379501385,0.9094015318566346,0.08485152319013349,0.7975708502024291,0.7367088607594937,0.6711711711711712,,494
ULTRA_ALL-shapelet,rf,math500_qwen7b,0.9257698020795695,0.9584214135925447,0.1177234526925192,0.8917835671342685,0.8771929824561403,0.7928730512249443,,499
ULTRA_ALL-shapelet,xgb,arc_challenge_llama8b,0.6456746547773856,0.7738310341522265,0.09157105265759341,0.6335616438356164,0.6937901498929336,0.6745956232159848,,1168
ULTRA_ALL-shapelet,xgb,arc_challenge_qwen7b,0.7185169340463458,0.851515603603682,0.07996939222124515,0.7064377682403433,0.7714592274678111,0.7433206106870229,,1165
ULTRA_ALL-shapelet,xgb,gpqa_diamond_llama8b,0.6912681912681913,0.6626244885802673,0.11766440458792858,0.6772486772486772,0.4370860927152318,0.4176470588235294,,189
ULTRA_ALL-shapelet,xgb,gpqa_diamond_qwen7b,0.7641509433962265,0.7389190056119841,0.13060428541696942,0.7447916666666666,0.5032679738562091,0.4883720930232558,,192
ULTRA_ALL-shapelet,xgb,gsm8k_llama8b,0.7615696216612053,0.7312918732165463,0.0643255565763141,0.690674753601213,0.533649289099526,0.4911541701769166,,1319
ULTRA_ALL-shapelet,xgb,gsm8k_qwen7b,0.8415760521270113,0.9098783653926283,0.11273552956411467,0.7594840667678301,0.7808349146110057,0.7284991568296796,,1318
ULTRA_ALL-shapelet,xgb,math500_llama8b,0.8698753462603876,0.8974490439093914,0.06002189256891849,0.7975708502024291,0.739240506329114,0.6756756756756757,,494
ULTRA_ALL-shapelet,xgb,math500_qwen7b,0.934120197518969,0.9629867883691898,0.049629390893881006,0.8817635270541082,0.8796992481203008,0.8017817371937639,,499
